Recency,Frequency,Monetary,Segment,R_Score,F_Score,M_Score,RFM_Score,Churn,CustomerID,Priority_Score,Priority_Level
46,3,1421.61,Loyal,3,3,4,334,0,2231,702.5049999999999,High
16,2,642.8,Regular,4,3,3,433,0,2232,318.8,High
154,3,631.9,At Risk,2,3,3,233,0,2233,286.04999999999995,High
224,1,440.0,Churn Likely,1,1,2,112,1,2234,175.5,High
6,2,584.07,Regular,5,3,3,533,0,2235,291.43500000000006,High
121,2,327.7,At Risk,2,3,2,232,0,2236,140.25,High
60,1,104.82,Regular,3,1,1,311,0,2237,40.709999999999994,Medium
62,2,467.66,Regular,3,3,2,332,0,2238,222.03,High
17,8,2358.84,VIP,4,5,5,455,0,2239,1178.42,High
6,19,17286.86,VIP,5,5,5,555,0,2240,8647.93,High
1,11,2975.59,VIP,5,5,5,555,0,2241,1490.895,High
21,3,648.89,Loyal,4,3,3,433,0,2242,321.145,High
28,5,1428.02,VIP,4,4,4,444,0,2243,709.91,High
284,1,626.65,Churn Likely,1,1,3,113,1,2244,256.825,High
175,2,147.20000000000002,At Risk,2,3,1,231,0,2245,39.2,Low
77,3,1560.38,Regular,2,3,4,234,0,2246,765.69,High
32,1,152.2,Regular,4,1,1,411,0,2247,69.99999999999999,Medium
40,12,3560.32,Loyal,3,5,5,355,0,2248,1775.76,High
265,1,141.41,Churn Likely,1,1,1,111,1,2249,18.004999999999995,Low
26,4,646.42,Loyal,4,4,3,443,0,2250,319.21,High
108,4,1659.75,Regular,2,4,4,244,0,2251,809.475,High
283,1,154.99,Churn Likely,1,1,1,111,1,2252,21.195,Low
8,5,1308.6100000000001,VIP,5,4,4,544,0,2253,654.205,High
304,1,409.93,Churn Likely,1,1,2,112,1,2254,144.465,High
16,4,5578.72,Loyal,4,4,5,445,0,2255,2787.36,High
31,2,746.36,Regular,4,3,3,433,0,2256,367.58000000000004,High
0,23,15610.390000000001,VIP,5,5,5,555,0,2257,7812.095,High
19,1,225.36,Regular,4,1,1,411,0,2258,109.18,High
123,2,260.25,At Risk,2,3,2,232,0,2259,106.125,High
64,1,92.46,Regular,3,1,1,311,0,2260,33.72999999999999,Low
105,1,725.6400000000001,Regular,2,1,3,213,0,2261,342.12000000000006,High
0,23,8152.71,VIP,5,5,5,555,0,2262,4083.255,High
23,17,6211.66,VIP,4,5,5,455,0,2263,3106.33,High
266,1,183.6,Churn Likely,1,1,1,111,1,2264,38.89999999999999,Low
4,19,6140.42,VIP,5,5,5,555,0,2265,3075.1099999999997,High
9,12,10464.85,VIP,5,5,5,555,0,2266,5234.225,High
28,5,1334.34,VIP,4,4,4,444,0,2267,663.0699999999999,High
266,1,152.55,Churn Likely,1,1,1,111,1,2268,23.375,Low
63,2,374.7,Regular,3,3,2,332,0,2269,175.35,High
319,1,265.85,Churn Likely,1,1,2,112,1,2270,69.42500000000001,Medium
3,8,1437.57,VIP,5,5,4,554,0,2271,720.5849999999999,High
31,1,151.04,Regular,4,1,1,411,0,2272,69.61999999999999,Medium
4,3,942.26,Loyal,5,3,4,534,0,2273,471.22999999999996,High
128,1,118.67,At Risk,2,1,1,211,0,2274,34.035,Low
40,5,499.41999999999996,Loyal,3,4,3,343,0,2275,243.20999999999998,High
101,6,1049.37,Regular,2,5,4,254,0,2276,506.2849999999999,High
124,1,375.1,At Risk,2,1,2,212,0,2277,163.05,High
32,1,45.599999999999994,Regular,4,1,1,411,0,2278,16.699999999999996,Low
301,2,921.62,Churn Likely,1,3,3,133,1,2279,401.21000000000004,High
364,1,182.25,Churn Likely,1,1,1,111,1,2280,18.625,Low
3,9,1002.9,VIP,5,5,4,554,0,2281,503.54999999999995,High
1,18,4421.29,VIP,5,5,5,555,0,2282,2215.8450000000003,High
2,1,191.47,Regular,5,1,1,511,0,2283,95.63499999999999,High
9,13,50491.81,VIP,5,5,5,555,0,2284,25248.005,High
56,1,158.75,Regular,3,1,1,311,0,2285,68.475,Medium
324,1,76.32000000000001,Churn Likely,1,1,1,111,1,2286,-26.339999999999996,Low
7,14,4076.91,VIP,5,5,5,555,0,2287,2041.2549999999999,High
11,1,433.86,Regular,5,1,2,512,0,2288,215.03000000000003,High
3,17,65164.79,VIP,5,5,5,555,0,2289,32586.895,High
36,1,147.35,Regular,3,1,1,311,0,2290,66.77499999999999,Medium
15,11,3104.17,VIP,4,5,5,455,0,2291,1552.385,High
137,1,191.95000000000002,At Risk,2,1,1,211,0,2292,68.875,Medium
73,6,5976.79,Regular,2,5,5,255,0,2293,2975.5950000000003,High
4,5,1105.8799999999999,VIP,5,4,4,544,0,2294,553.64,High
154,2,216.20999999999998,At Risk,2,3,1,231,0,2295,77.90499999999999,High
238,1,1266.23,Churn Likely,1,1,4,114,1,2296,585.8149999999999,High
51,7,2703.23,Loyal,3,5,5,355,0,2297,1343.5149999999999,High
30,2,597.91,Regular,4,3,3,433,0,2298,293.555,High
72,1,144.2,Regular,2,1,1,211,0,2299,57.99999999999999,Medium
3,12,5683.15,VIP,5,5,5,555,0,2300,2844.575,High
13,4,692.85,Loyal,4,4,3,443,0,2301,345.025,High
22,7,2915.15,VIP,4,5,5,455,0,2302,1455.2749999999999,High
3,4,1840.42,Loyal,5,4,4,544,0,2303,920.8100000000001,High
273,2,386.53,Churn Likely,1,3,2,132,1,2304,139.265,High
19,5,1382.74,VIP,4,4,4,444,0,2305,689.07,High
143,1,90.0,At Risk,2,1,1,211,0,2306,16.699999999999996,Low
3,4,2780.15,Loyal,5,4,5,545,0,2307,1390.6750000000002,High
83,1,419.58000000000004,Regular,2,1,2,212,0,2308,193.49000000000004,High
10,3,2720.63,Loyal,5,3,5,535,0,2309,1359.2150000000001,High
7,3,706.1300000000001,Loyal,5,3,3,533,0,2310,352.56500000000005,High
122,3,709.71,At Risk,2,3,3,233,0,2311,331.355,High
60,2,637.5,Regular,3,3,3,333,0,2312,307.35,High
1,5,1123.8600000000001,VIP,5,4,4,544,0,2313,563.23,High
318,1,480.91,Churn Likely,1,1,2,112,1,2314,177.15500000000003,High
1,11,3586.0299999999997,VIP,5,5,5,555,0,2315,1796.1149999999998,High
129,3,605.64,At Risk,2,3,3,233,0,2316,277.91999999999996,High
1,15,4690.31,VIP,5,5,5,555,0,2317,2349.4550000000004,High
1,2,965.8800000000001,Regular,5,3,4,534,0,2318,483.3400000000001,High
45,1,415.82,Regular,3,1,2,312,0,2319,199.21,High
3,2,935.05,Regular,5,3,4,534,0,2320,467.525,High
2,4,915.13,Loyal,5,4,3,543,0,2321,458.365,High
372,1,311.81,Lost,1,1,2,112,1,2322,81.805,High
133,1,115.8,At Risk,2,1,1,211,0,2323,31.599999999999994,Low
46,4,3742.2,Loyal,3,4,5,345,0,2324,1863.1,High
8,5,4191.0,VIP,5,4,5,545,0,2325,2095.4,High
77,2,483.4,Regular,2,3,2,232,0,2326,226.89999999999998,High
233,1,157.2,Churn Likely,1,1,1,111,1,2327,32.29999999999999,Low
220,1,446.62,Churn Likely,1,1,2,112,1,2328,179.61,High
35,2,658.64,Regular,3,3,3,333,0,2329,322.92,High
74,2,621.29,Regular,2,3,3,233,0,2330,296.445,High
238,2,1345.62,Churn Likely,1,3,4,134,1,2331,625.81,High
265,1,118.75,Churn Likely,1,1,1,111,1,2332,6.674999999999997,Low
9,55,117210.08,VIP,5,5,5,555,0,2333,58619.74,High
19,2,424.89000000000004,Regular,4,3,2,432,0,2334,209.245,High
39,1,507.66,Regular,3,1,3,313,0,2335,246.33,High
19,11,4630.35,VIP,4,5,5,455,0,2336,2314.675,High
215,3,1097.6200000000001,Churn Likely,1,3,4,134,1,2337,506.71000000000004,High
173,2,289.36,At Risk,2,3,2,232,0,2338,110.68,High
86,4,2445.91,Regular,2,4,5,245,0,2339,1206.955,High
70,2,1631.77,Regular,3,3,4,334,0,2340,802.485,High
275,1,120.44,Churn Likely,1,1,1,111,1,2341,5.519999999999996,Low
38,4,562.59,Loyal,3,4,3,343,0,2342,274.895,High
97,1,363.79,Regular,2,1,2,212,0,2343,162.79500000000002,High
10,4,450.84,Loyal,5,4,2,542,0,2344,224.61999999999998,High
32,1,134.46,Regular,4,1,1,411,0,2345,61.13,Medium
59,3,3222.3,Loyal,3,3,5,335,0,2346,1600.2500000000002,High
296,4,576.9000000000001,Churn Likely,1,4,3,143,1,2347,230.45000000000005,High
85,4,549.46,Regular,2,4,3,243,0,2348,258.93,High
8,7,1600.26,VIP,5,5,4,554,0,2349,800.63,High
40,2,701.57,Regular,3,3,3,333,0,2350,343.38500000000005,High
10,25,4748.52,VIP,5,5,5,555,0,2351,2379.76,High
66,1,452.89,Regular,3,1,2,312,0,2352,213.54500000000002,High
330,1,197.65,Churn Likely,1,1,1,111,1,2353,33.125,Low
30,6,2054.36,VIP,4,5,4,454,0,2354,1022.98,High
1,15,4654.08,VIP,5,5,5,555,0,2355,2331.34,High
1,13,4684.76,VIP,5,5,5,555,0,2356,2346.0800000000004,High
67,2,853.39,Regular,3,3,3,333,0,2357,413.89500000000004,High
4,21,11349.52,VIP,5,5,5,555,0,2358,5680.26,High
201,2,1012.0,Churn Likely,1,3,4,134,1,2359,466.40000000000003,High
106,1,335.52,Regular,2,1,2,212,0,2360,146.86,High
17,4,701.4,Loyal,4,4,3,443,0,2361,348.5,High
217,1,185.39999999999998,Churn Likely,1,1,1,111,1,2362,49.59999999999998,Medium
59,7,747.44,Loyal,3,5,3,353,0,2363,364.02000000000004,High
1,1,150.61,Regular,5,1,1,511,0,2364,75.405,High
16,2,466.7,Regular,4,3,2,432,0,2365,230.75,High
238,1,328.15999999999997,Churn Likely,1,1,2,112,1,2366,116.78,High
94,1,151.74,Regular,2,1,1,211,0,2367,57.370000000000005,Medium
10,6,2073.43,VIP,5,5,5,555,0,2368,1036.5149999999999,High
105,6,1905.8400000000001,Regular,2,5,4,254,0,2369,933.72,High
52,9,2241.1,Loyal,3,5,5,355,0,2370,1112.85,High
89,1,1070.48,Regular,2,1,4,214,0,2371,517.74,High
30,5,1004.38,VIP,4,4,4,444,0,2372,497.69,High
11,6,1789.72,VIP,5,5,4,554,0,2373,894.4599999999999,High
2,4,1839.3,Loyal,5,4,4,544,0,2374,920.45,High
1,17,2004.98,VIP,5,5,4,554,0,2375,1007.39,High
42,1,169.48000000000002,Regular,3,1,1,311,0,2376,76.64,High
3,1,89.94,Regular,5,1,1,511,0,2377,44.669999999999995,Medium
246,2,632.4,Churn Likely,1,3,3,133,1,2378,267.6,High
41,9,3432.8,Loyal,3,5,5,355,0,2379,1710.9,High
176,1,683.17,At Risk,2,1,3,213,0,2380,306.685,High
91,3,991.13,Regular,2,3,4,234,0,2381,478.265,High
109,4,1009.73,Regular,2,4,4,244,0,2382,484.265,High
28,5,2214.79,VIP,4,4,5,445,0,2383,1103.295,High
25,10,3350.96,VIP,4,5,5,455,0,2384,1673.48,High
51,3,1547.2,Loyal,3,3,4,334,0,2385,764.3,High
183,3,925.71,Churn Likely,1,3,3,133,1,2386,427.155,High
42,5,2048.07,Loyal,3,4,4,344,0,2387,1017.1350000000001,High
48,4,1462.72,Loyal,3,4,4,344,0,2388,722.96,High
21,4,754.12,Loyal,4,4,3,443,0,2389,374.06,High
74,5,3144.86,Regular,2,4,5,245,0,2390,1559.13,High
80,2,490.86,Regular,2,3,3,233,0,2391,230.03,High
372,1,161.0,Lost,1,1,1,111,1,2392,6.3999999999999915,Low
325,1,146.85,Churn Likely,1,1,1,111,1,2393,8.724999999999994,Low
42,11,2380.85,Loyal,3,5,5,355,0,2394,1185.3249999999998,High
29,2,890.34,Regular,4,3,3,433,0,2395,439.97,High
183,1,213.70000000000002,Churn Likely,1,1,1,111,1,2396,70.55000000000001,High
234,2,280.55,Churn Likely,1,3,2,132,1,2397,94.07499999999999,High
8,10,2588.77,VIP,5,5,5,555,0,2398,1295.785,High
219,2,1693.45,Churn Likely,1,3,4,134,1,2399,803.5250000000001,High
110,3,1474.06,Regular,2,3,4,234,0,2400,715.93,High
277,1,136.76999999999998,Churn Likely,1,1,1,111,1,2401,13.284999999999982,Low
317,1,302.58,Churn Likely,1,1,2,112,1,2402,88.19,High
6,3,1904.05,Loyal,5,3,4,534,0,2403,951.7249999999999,High
1,5,2879.7000000000003,VIP,5,4,5,545,0,2404,1441.15,High
259,2,969.0600000000001,Churn Likely,1,3,4,134,1,2405,433.33000000000004,High
63,5,3099.7200000000003,Regular,3,4,5,345,0,2406,1538.7600000000002,High
8,9,12669.98,VIP,5,5,5,555,0,2407,6336.089999999999,High
141,1,120.0,At Risk,2,1,1,211,0,2408,32.099999999999994,Low
50,2,1163.45,Regular,3,3,4,334,0,2409,572.325,High
7,8,2618.23,VIP,5,5,5,555,0,2410,1310.115,High
154,2,333.97,At Risk,2,3,2,232,0,2411,136.785,High
108,2,530.18,Regular,2,3,3,233,0,2412,244.09,High
162,3,1516.24,At Risk,2,3,4,234,0,2413,726.62,High
331,1,492.65000000000003,Churn Likely,1,1,3,113,1,2414,180.425,High
225,1,112.32,Churn Likely,1,1,1,111,1,2415,11.459999999999994,Low
73,2,437.96,Regular,2,3,2,232,0,2416,204.98,High
50,4,559.97,Loyal,3,4,3,343,0,2417,271.185,High
98,3,1119.74,Regular,2,3,4,234,0,2418,541.17,High
14,3,4188.0,Loyal,4,3,5,435,0,2419,2092.1,High
196,1,134.04,Churn Likely,1,1,1,111,1,2420,28.11999999999999,Low
2,15,3701.44,VIP,5,5,5,555,0,2421,1854.82,High
30,2,595.25,Regular,4,3,3,433,0,2422,292.225,High
20,4,1910.01,Loyal,4,4,4,444,0,2423,952.205,High
23,3,4628.75,Loyal,4,3,5,435,0,2424,2310.675,High
7,3,176.63,Loyal,5,3,1,531,0,2425,87.815,High
212,1,426.6,Churn Likely,1,1,2,112,1,2426,171.20000000000002,High
8,6,911.26,VIP,5,5,3,553,0,2427,455.83,High
10,5,2314.65,VIP,5,4,5,545,0,2428,1156.825,High
1,11,3883.25,VIP,5,5,5,555,0,2429,1944.725,High
7,9,4871.93,VIP,5,5,5,555,0,2430,2437.265,High
2,4,1046.56,Loyal,5,4,4,544,0,2431,524.08,High
39,1,166.20000000000002,Regular,3,1,1,311,0,2432,75.60000000000001,High
17,4,1305.33,Loyal,4,4,4,444,0,2433,650.465,High
7,44,51527.3,VIP,5,5,5,555,0,2434,25775.45,High
7,9,3965.62,VIP,5,5,5,555,0,2435,1984.11,High
18,1,43.2,Regular,4,1,1,411,0,2436,18.3,Low
116,1,640.14,Regular,2,1,3,213,0,2437,297.17,High
222,1,383.45,Churn Likely,1,1,2,112,1,2438,147.625,High
70,3,1858.96,Regular,3,3,4,334,0,2439,916.38,High
50,2,2093.32,Regular,3,3,5,335,0,2440,1037.26,High
88,6,2995.72,Regular,2,5,5,255,0,2441,1482.06,High
7,9,2352.53,VIP,5,5,5,555,0,2442,1177.565,High
242,1,310.26,Churn Likely,1,1,2,112,1,2443,107.03,High
46,6,1611.59,Loyal,3,5,4,354,0,2444,798.3949999999999,High
106,1,120.0,Regular,2,1,1,211,0,2445,39.099999999999994,Low
44,6,2481.13,Loyal,3,5,5,355,0,2446,1233.565,High
64,1,508.58000000000004,Regular,3,1,3,313,0,2447,241.79000000000002,High
206,2,477.79,Churn Likely,1,3,2,132,1,2448,198.29500000000002,High
10,5,1530.75,VIP,5,4,4,544,0,2449,764.875,High
114,2,605.0600000000001,Regular,2,3,3,233,0,2450,280.33000000000004,High
241,1,183.85,Churn Likely,1,1,1,111,1,2451,44.02499999999999,Medium
162,1,311.65,At Risk,2,1,2,212,0,2452,123.725,High
16,7,4975.24,VIP,4,5,5,455,0,2453,2486.52,High
123,2,462.65999999999997,At Risk,2,3,2,232,0,2454,207.32999999999998,High
22,3,840.21,Loyal,4,3,3,433,0,2455,416.605,High
67,1,415.2,Regular,3,1,2,312,0,2456,194.5,High
16,8,2552.21,VIP,4,5,5,455,0,2457,1275.305,High
15,2,454.86,Regular,4,3,2,432,0,2458,225.03,High
16,4,1614.91,Loyal,4,4,4,444,0,2459,805.455,High
160,2,588.22,At Risk,2,3,3,233,0,2460,262.71000000000004,High
242,1,309.52,Churn Likely,1,1,2,112,1,2461,106.66,High
218,1,134.7,Churn Likely,1,1,1,111,1,2462,24.04999999999999,Low
44,8,2166.98,Loyal,3,5,5,355,0,2463,1077.0900000000001,High
20,4,668.5600000000001,Loyal,4,4,3,443,0,2464,331.48,High
126,8,889.9300000000001,At Risk,2,5,3,253,0,2465,422.165,High
38,1,108.97999999999999,Regular,3,1,1,311,0,2466,47.18999999999999,Medium
120,2,1021.58,Regular,2,3,4,234,0,2467,487.39000000000004,High
259,1,409.57,Churn Likely,1,1,2,112,1,2468,153.285,High
9,1,133.5,Regular,5,1,1,511,0,2469,65.25,Medium
273,1,282.93,Churn Likely,1,1,2,112,1,2470,87.16500000000002,High
164,1,51.0,At Risk,2,1,1,211,0,2471,-7.0000000000000036,Low
156,4,1078.96,At Risk,2,4,4,244,0,2472,509.4800000000001,High
214,1,90.6,Churn Likely,1,1,1,111,1,2473,2.79999999999999,Low
5,2,163.62,Regular,5,3,1,531,0,2474,81.41,High
365,1,174.4,Churn Likely,1,1,1,111,1,2475,14.5,Low
79,2,701.23,Regular,2,3,3,233,0,2476,335.415,High
42,1,225.12,Regular,3,1,1,311,0,2477,104.46,High
18,3,912.18,Loyal,4,3,3,433,0,2478,453.38999999999993,High
31,4,2118.03,Loyal,4,4,5,445,0,2479,1054.015,High
21,1,151.5,Regular,4,1,1,411,0,2480,71.85,High
108,8,3717.35,Regular,2,5,5,255,0,2481,1839.4750000000001,High
7,16,9227.82,VIP,5,5,5,555,0,2482,4617.31,High
319,1,155.0,Churn Likely,1,1,1,111,1,2483,13.999999999999993,Low
294,1,100.5,Churn Likely,1,1,1,111,1,2484,-8.250000000000007,Low
357,1,76.55,Churn Likely,1,1,1,111,1,2485,-32.82500000000001,Low
184,1,235.56,Churn Likely,1,1,1,111,1,2486,81.28,High
190,2,617.05,Churn Likely,1,3,3,133,1,2487,271.125,High
43,2,348.1,Regular,3,3,2,332,0,2488,166.05,High
51,1,202.68,Regular,3,1,1,311,0,2489,91.44,High
25,1,615.49,Regular,4,1,3,413,0,2490,303.045,High
37,3,1247.69,Loyal,3,3,4,334,0,2491,617.345,High
8,3,202.11,Loyal,5,3,1,531,0,2492,100.35500000000002,High
296,1,142.4,Churn Likely,1,1,1,111,1,2493,12.299999999999997,Low
32,3,1727.6,Loyal,4,3,4,434,0,2494,858.3,High
9,8,3212.84,VIP,5,5,5,555,0,2495,1607.0200000000002,High
64,2,1043.46,Regular,3,3,4,334,0,2496,509.53000000000003,High
9,9,4642.57,VIP,5,5,5,555,0,2497,2322.1849999999995,High
217,1,67.95,Churn Likely,1,1,1,111,1,2498,-9.125000000000007,Low
1,9,3479.91,VIP,5,5,5,555,0,2499,1742.455,High
64,2,487.99,Regular,3,3,3,333,0,2500,231.795,High
2,19,2612.96,VIP,5,5,5,555,0,2501,1311.78,High
148,1,574.7,At Risk,2,1,3,213,0,2502,258.05,High
3,13,4051.48,VIP,5,5,5,555,0,2503,2029.0400000000002,High
129,4,1475.81,At Risk,2,4,4,244,0,2504,713.3050000000001,High
33,6,1449.32,Loyal,3,5,4,354,0,2505,719.8599999999999,High
118,1,156.75,Regular,2,1,1,211,0,2506,55.074999999999996,Medium
106,6,2157.73,Regular,2,5,5,255,0,2507,1059.465,High
10,7,2599.03,VIP,5,5,5,555,0,2508,1299.615,High
70,6,2059.4500000000003,Regular,3,5,5,355,0,2509,1017.5250000000001,High
91,9,1100.27,Regular,2,5,4,254,0,2510,534.635,High
310,1,1063.0,Churn Likely,1,1,4,114,1,2511,469.79999999999995,High
42,2,770.03,Regular,3,3,3,333,0,2512,377.21500000000003,High
361,1,121.05,Churn Likely,1,1,1,111,1,2513,-11.375000000000007,Low
91,7,1496.98,Regular,2,5,4,254,0,2514,732.39,High
0,13,5855.57,VIP,5,5,5,555,0,2515,2931.685,High
21,2,490.22,Regular,4,3,3,433,0,2516,241.51000000000002,High
3,3,1937.25,Loyal,5,3,4,534,0,2517,968.925,High
10,6,1051.79,VIP,5,5,4,554,0,2518,525.6949999999999,High
98,1,387.52,Regular,2,1,2,212,0,2519,174.46,High
56,2,813.11,Regular,3,3,3,333,0,2520,395.95500000000004,High
0,6,4263.64,VIP,5,5,5,555,0,2521,2133.6200000000003,High
217,1,265.2,Churn Likely,1,1,2,112,1,2522,89.5,High
17,1,322.08,Regular,4,1,2,412,0,2523,157.94,High
23,10,4481.67,VIP,4,5,5,455,0,2524,2239.235,High
49,2,363.34000000000003,Regular,3,3,2,332,0,2525,172.47,High
6,5,1224.06,VIP,5,4,4,544,0,2526,612.3299999999999,High
302,1,470.36,Churn Likely,1,1,2,112,1,2527,175.08,High
9,6,2248.5,VIP,5,5,5,555,0,2528,1124.25,High
21,6,1372.8,VIP,4,5,4,454,0,2529,683.9999999999999,High
98,1,89.06,Regular,2,1,1,211,0,2530,25.229999999999997,Low
365,1,63.0,Churn Likely,1,1,1,111,1,2531,-41.2,Low
305,1,131.9,Churn Likely,1,1,1,111,1,2532,5.25,Low
319,1,2661.24,Churn Likely,1,1,5,115,1,2533,1267.12,High
7,5,2357.6800000000003,VIP,5,4,5,545,0,2534,1178.94,High
0,4,1712.89,Loyal,5,4,4,544,0,2535,857.6450000000001,High
204,2,1589.82,Churn Likely,1,3,4,134,1,2536,754.71,High
53,4,1420.2,Loyal,3,4,4,344,0,2537,700.7,High
0,4,1010.35,Loyal,5,4,4,544,0,2538,506.375,High
18,5,1163.23,VIP,4,4,4,444,0,2539,579.515,High
8,2,375.35,Regular,5,3,2,532,0,2540,186.675,High
18,4,885.8,Loyal,4,4,3,443,0,2541,440.49999999999994,High
180,3,483.25,At Risk,1,3,2,132,0,2542,206.525,High
59,2,643.9,Regular,3,3,3,333,0,2543,310.75,High
10,2,259.05,Regular,5,3,2,532,0,2544,128.125,High
189,1,119.93,Churn Likely,1,1,1,111,1,2545,22.464999999999996,Low
4,9,3017.28,VIP,5,5,5,555,0,2546,1510.5400000000002,High
310,1,113.64,Churn Likely,1,1,1,111,1,2547,-4.880000000000003,Low
154,1,1837.92,At Risk,2,1,4,214,0,2548,888.46,High
109,3,434.34,Regular,2,3,2,232,0,2549,196.26999999999998,High
147,3,2103.06,At Risk,2,3,5,235,0,2550,1023.0300000000001,High
65,11,1980.57,Regular,3,5,4,354,0,2551,980.5849999999999,High
97,3,529.62,Regular,2,3,3,233,0,2552,246.30999999999997,High
246,3,1038.44,Churn Likely,1,3,4,134,1,2553,470.92,High
28,7,2272.4,VIP,4,5,5,455,0,2554,1132.7,High
17,4,596.26,Loyal,4,4,3,443,0,2555,295.93,High
11,2,461.19,Regular,5,3,2,532,0,2556,228.995,High
103,8,1852.67,Regular,2,5,4,254,0,2557,908.135,High
73,2,234.34000000000003,Regular,2,3,1,231,0,2558,103.17000000000002,High
45,1,547.66,Regular,3,1,3,313,0,2559,265.13,High
71,3,925.85,Regular,3,3,3,333,0,2560,449.625,High
256,1,193.0,Churn Likely,1,1,1,111,1,2561,45.599999999999994,Medium
19,4,1309.6,Loyal,4,4,4,444,0,2562,652.2,High
253,2,316.25,Churn Likely,1,3,2,132,1,2563,108.125,High
10,1,279.05,Regular,5,1,2,512,0,2564,137.82500000000002,High
164,2,636.51,At Risk,2,3,3,233,0,2565,286.055,High
17,6,2022.81,VIP,4,5,4,454,0,2566,1009.805,High
281,1,137.1,Churn Likely,1,1,1,111,1,2567,12.649999999999991,Low
49,1,321.92,Regular,3,1,2,312,0,2568,151.46,High
38,1,162.8,Regular,3,1,1,311,0,2569,74.10000000000001,High
26,6,1165.48,VIP,4,5,4,454,0,2570,579.3399999999999,High
67,1,1064.28,Regular,3,1,4,314,0,2571,519.04,High
206,1,463.38,Churn Likely,1,1,2,112,1,2572,190.79000000000002,High
174,2,340.93,At Risk,2,3,2,232,0,2573,136.265,High
6,5,2383.2400000000002,VIP,5,4,5,545,0,2574,1191.92,High
25,1,139.56,Regular,4,1,1,411,0,2575,65.08,Medium
50,2,123.8,Regular,3,3,1,331,0,2576,52.5,Medium
311,2,538.8100000000001,Churn Likely,1,3,3,133,1,2577,207.80500000000006,High
308,1,475.37,Churn Likely,1,1,2,112,1,2578,176.38500000000002,High
42,5,1957.32,Loyal,3,4,4,344,0,2579,971.76,High
25,3,808.44,Loyal,4,3,3,433,0,2580,400.12,High
87,3,356.85,Regular,2,3,2,232,0,2581,161.925,High
183,2,251.21,Churn Likely,1,3,2,132,1,2582,89.60499999999999,High
19,11,2429.83,VIP,4,5,5,455,0,2583,1214.415,High
2,6,3543.26,VIP,5,5,5,555,0,2584,1773.03,High
46,4,673.26,Loyal,3,4,3,343,0,2585,328.63,High
16,8,5859.43,VIP,4,5,5,455,0,2586,2928.9150000000004,High
16,5,1960.65,VIP,4,4,4,444,0,2587,978.625,High
23,6,1367.88,VIP,4,5,4,454,0,2588,681.14,High
21,2,268.05,Regular,4,3,2,432,0,2589,130.425,High
10,5,1314.81,VIP,5,4,4,544,0,2590,656.905,High
187,2,275.28,Churn Likely,1,3,2,132,1,2591,100.83999999999997,High
100,3,455.59000000000003,Regular,2,3,2,232,0,2592,208.69500000000002,High
60,3,990.2,Loyal,3,3,4,334,0,2593,484.0,High
17,6,2076.89,VIP,4,5,5,455,0,2594,1036.8449999999998,High
32,2,330.45,Regular,4,3,2,432,0,2595,159.42499999999998,High
63,1,174.37,Regular,3,1,1,311,0,2596,74.88499999999999,High
1,2,270.6,Regular,5,3,2,532,0,2597,135.70000000000002,High
23,4,974.54,Loyal,4,4,4,444,0,2598,483.86999999999995,High
107,1,241.09,Regular,2,1,1,211,0,2599,99.445,High
31,9,1843.83,Loyal,4,5,4,454,0,2600,918.415,High
19,9,4215.9,VIP,4,5,5,455,0,2601,2106.8499999999995,High
2,55,8507.13,VIP,5,5,5,555,0,2602,4269.665,High
36,1,364.21999999999997,Regular,3,1,2,312,0,2603,175.21,High
59,3,578.61,Loyal,3,3,3,333,0,2604,278.405,High
25,6,2862.11,VIP,4,5,5,455,0,2605,1427.855,High
235,4,932.85,Churn Likely,1,4,3,143,1,2606,420.625,High
24,7,1949.72,VIP,4,5,4,454,0,2607,972.1600000000001,High
2,18,4397.3,VIP,5,5,5,555,0,2608,2203.65,High
59,3,2854.84,Loyal,3,3,5,335,0,2609,1416.5200000000002,High
259,1,170.95,Churn Likely,1,1,1,111,1,2610,33.97499999999999,Low
57,1,355.56,Regular,3,1,2,312,0,2611,166.68,High
64,2,388.25,Regular,3,3,2,332,0,2612,181.92499999999998,High
15,2,537.48,Regular,4,3,3,433,0,2613,266.34000000000003,High
9,3,952.66,Loyal,5,3,4,534,0,2614,475.42999999999995,High
58,8,1453.35,Loyal,3,5,4,354,0,2615,717.4749999999999,High
185,1,103.25,Churn Likely,1,1,1,111,1,2616,14.924999999999997,Low
28,16,3599.73,VIP,4,5,5,455,0,2617,1799.065,High
23,2,2004.3,Regular,4,3,4,434,0,2618,998.15,High
4,5,2573.93,VIP,5,4,5,545,0,2619,1287.665,High
3,8,3974.75,VIP,5,5,5,555,0,2620,1989.1750000000002,High
150,2,652.8,At Risk,2,3,3,233,0,2621,297.0,High
310,1,289.24,Churn Likely,1,1,2,112,1,2622,82.92000000000002,High
10,2,757.37,Regular,5,3,3,533,0,2623,377.285,High
17,2,186.23,Regular,4,3,1,431,0,2624,90.31499999999998,High
151,1,164.22,At Risk,2,1,1,211,0,2625,52.209999999999994,Medium
18,5,859.27,VIP,4,4,3,443,0,2626,427.53499999999997,High
9,4,2279.4900000000002,Loyal,5,4,5,545,0,2627,1139.1450000000002,High
56,2,312.54,Regular,3,3,2,332,0,2628,145.67000000000002,High
84,1,788.38,Regular,2,1,3,213,0,2629,377.69,High
